description,location,date,bedroom,bathroom,price
3 bedroom terraced duplex for sale,"  Black Qoral Estate, Karmo, Abuja",Added on 27 Mar 2020,3,,"30,000,000"
5 bedroom terraced duplex for sale,"  Lekki, Lagos",Added on 26 Mar 2020,5,5,"110,000,000"
4 bedroom terraced duplex for sale,"  Ikate, Lekki Phase 1, Lekki, Lagos",Added on 26 Mar 2020,4,4,"75,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 26 Mar 2020,4,4,"83,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 26 Mar 2020,5,5,"200,000,000"
Block of flats for sale,"  Irewumi Community, Ede North, Osun",Added on 26 Mar 2020,5,5,"9,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 26 Mar 2020,4,4,"60,000,000"
4 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 26 Mar 2020,4,4,"100,000,000"
?,"  Osapa, Lekki, Lagos",?,4,4,"100,000,000"
3 bedroom terraced duplex for sale,"  Queen's Garden Estate, Opic, Isheri North, Lagos",Added on 26 Mar 2020,3,3,"30,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 26 Mar 2020,5,5,"100,000,000"
2 bedroom house for sale,"  Queen's Park Estate, Mowe Along International Breweries., Mowe Ofada, Ogun",Added on 26 Mar 2020,2,2,"7,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 26 Mar 2020,4,4,"75,000,000"
8 bedroom detached duplex for sale,"  GRA Phase 2, Port Harcourt, Rivers",Added on 26 Mar 2020,8,4,"200,000,000"
4 bedroom detached duplex for sale,"  Ocean Breeze Estate, 100meter To The Expressway, Ologolo, Lekki, Lagos",Added on 13 Nov 2018,4,4,"49,000,000"
5 bedroom detached duplex for sale,"  Victory Park Estate, Osapa, Lekki, Lagos",Added on 20 Dec 2019,5,5,"198,000,000"
4 bedroom semi-detached duplex for sale,"  Pinnock Beach Road, Jakande, Lekki, Lagos",Added on 26 Mar 2020,4,4,"70,000,000"
4 bedroom detached duplex for sale,"  Lakowe Golf Course Estate, Lakowe, Ibeju Lekki, Lagos",Added on 18 Feb 2020,4,4,"31,212,818"
4 bedroom semi-detached duplex for sale,"  After Second Toll Gate, Lekki Phase 2, Lekki, Lagos",Added on 26 Mar 2020,4,5,"55,000,000"
4 bedroom terraced duplex for sale,"  After Second Toll Gate, Lekki Phase 2, Lekki, Lagos",Added on 26 Mar 2020,4,1,"45,000,000"
?,,?,,,
10 bedroom house for sale,"  Guzape District, Abuja",Added on 27 Aug 2020,10,,"350,000,000"
3 bedroom block of flats for sale,"  Abijo Gra, Lekki, Lagos",Added on 26 Mar 2020,3,3,"22,000,000"
4 bedroom semi-detached duplex for sale,"  Idado, Lekki, Lagos",Added on 26 Mar 2020,4,4,"55,000,000"
4 bedroom terraced duplex for sale,"  Ikota Villa Estate, Ikota, Lekki, Lagos",Added on 26 Mar 2020,4,4,"38,000,000"
4 bedroom semi-detached duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 14 Mar 2020,4,4,"70,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 14 Mar 2020,4,4,"70,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 13 Mar 2020,5,5,"90,000,000"
6 bedroom detached duplex for sale,"  Jakpa Road Warri, Warri, Delta",Added on 26 Mar 2020,6,6,"52,000,000"
4 bedroom semi-detached duplex for sale,"  Thomas Estate, Ilaje, Ajah, Lagos",Added on 16 Mar 2020,4,4,"40,000,000"
3 bedroom detached bungalow for sale,"  Eleko Road, Amen Estate, Eleko, Ibeju Lekki, Lagos",Added on 16 Dec 2018,3,3,"42,000,000"
?,"  Eleko Road, Amen Estate, Eleko, Ibeju Lekki, Lagos",?,3,3,"42,000,000"
4 bedroom semi-detached duplex for sale,"  Abraham Adesanya, Ajah, Lagos",Added on 26 Mar 2020,4,3,"39,900,000"
5 bedroom detached duplex for sale,"  Thomas Estate, Ajah, Lagos",Added on 26 Mar 2020,5,5,"45,000,000"
4 bedroom semi-detached duplex for sale,"  Mega Chicken, Ikota, Lekki, Lagos",Added on 07 Feb 2020,4,4,"52,000,000"
5 bedroom detached duplex for sale,"  Off Emmaual Keshi, GRA, Magodo, Lagos",Added on 25 Mar 2020,5,5,"145,000,000"
House for sale,"  Oshifolarin Bariga, Shomolu, Lagos",Added on 25 Mar 2020,5,5,"15,000,000"
Detached duplex for sale,"  Off Glover Road, Old Ikoyi, Ikoyi, Lagos",Added on 25 Mar 2020,5,5,"1,100,000,000"
5 bedroom detached duplex for sale,"  Behind Golden Tulup Hotel By Nta Road Asaba, Oshimili South, Delta",Added on 25 Mar 2020,5,5,"85,000,000"
3 bedroom house for sale,"  Oral Estate, Lekki, Lagos",Added on 25 Mar 2020,3,3,"31,000,000"
Detached duplex for sale,"  Lekki Scheme 2, Abraham Adesanya, Ogombo Road, Ogombo, Ajah, Lagos",Added on 25 Mar 2020,3,3,"100,000,000"
5 bedroom detached duplex for sale,"  Divine Homes, Thomas Estate, Ajah, Lagos",Added on 16 Dec 2019,5,5,"55,000,000"
4 bedroom detached duplex for sale,"  Pearl Garden Estate, Sangotedo, Ajah, Lagos",Added on 03 Jun 2019,4,4,"40,000,000"
?,,?,,,
4 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 02 Aug 2020,4,5,"780,000,000"
2 bedroom block of flats for sale,"  Dape District Behind Magistrate Court., Life Camp, Abuja",Added on 25 Mar 2020,2,2,"20,000,000"
3 bedroom block of flats for sale,"  Dape District, Behind Magistrate Court., Life Camp, Abuja",Added on 25 Mar 2020,3,2,"25,000,000"
4 bedroom detached bungalow for sale,"  Trans Ekulu, Trans Ekulu, Enugu, Enugu",Added on 26 Sep 2019,4,4,"22,500,000"
4 bedroom block of flats for sale,"  Akowonjo By Jimoh Shasha, Akowonjo, Alimosho, Lagos",Added on 25 Mar 2020,4,4,"25,000,000"
3 bedroom block of flats for sale,"  Igando, Egbeda, Alimosho, Lagos",Added on 25 Mar 2020,3,3,"35,000,000"
5 bedroom detached duplex for sale,"  Ajah Flyover, Ado, Ajah, Lagos",Added on 04 Oct 2019,5,5,"56,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 20 Mar 2020,5,5,"75,000,000"
4 bedroom detached duplex for sale,"  Osapa London, Lekki, Lagos Before Agungi, Before Igbo Efon A, Jakande, Lekki, Lagos",Added on 26 Jan 2020,4,5,"70,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 25 Mar 2020,5,5,"100,000,000"
?,"  Osapa, Lekki, Lagos",?,5,5,"100,000,000"
6 bedroom detached duplex for sale,"  Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",Added on 09 Jan 2019,6,6,"520,000,000"
Block of flats for sale,"  Okunola Egbeda, Egbeda, Alimosho, Lagos",Added on 24 Mar 2020,6,6,"38,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Mar 2020,4,4,"48,000,000"
4 bedroom terraced duplex for sale,"  Chevron Alternative Routw, Lekki, Lagos",Added on 24 Mar 2020,4,4,"42,000,000"
4 bedroom detached duplex for sale,"  Adeniyi Jones, Ikeja, Lagos",Added on 10 Dec 2019,4,4,"150,000,000"
4 bedroom semi-detached duplex for sale,"  Adeniyi Jones, Ikeja, Lagos",Added on 17 Jan 2020,4,4,"100,000,000"
5 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 06 Mar 2020,5,5,"200,000,000"
5 bedroom detached duplex for sale,"  Pennisula Estate, Sangotedo, Ajah, Lagos",Added on 24 Mar 2020,5,5,"55,000,000"
2 bedroom block of flats for sale,"  Opposite Horizon11 Estate, Meadow Hall, Ikate Expressway, Lekki Phase 1, Lekki, Lagos",Added on 17 Nov 2019,2,2,"28,000,000"
5 bedroom detached duplex for sale,"  Debo Aina Street, Omole Phase 1, Ikeja, Lagos",Added on 24 Mar 2020,5,5,"200,000,000"
5 bedroom detached duplex for sale,"  Osapa London, Osapa, Lekki, Lagos",Added on 10 Oct 2019,5,5,"100,000,000"
?,,?,,,
4 bedroom semi-detached duplex for sale,"  Earl's Court Estate, Lekki Phase 1, Lekki, Lagos",Added on 12 Nov 2019,4,4,"119,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 07 Sep 2019,5,5,"165,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 04 Nov 2019,5,5,"250,000,000"
6 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 09 Dec 2019,6,6,"100,000,000"
Detached duplex for sale,"  Lekki, Lagos",Added on 24 Mar 2020,6,6,"80,000,000"
4 bedroom semi-detached duplex for sale,"  Okupe Estate, Mende, Maryland, Lagos",Added on 24 Mar 2020,4,4,"63,000,000"
Block of flats for sale,"  Pedro Road, Palmgrove, Shomolu, Lagos",Added on 24 Mar 2020,4,4,"110,000,000"
Block of flats for sale,"  Silver Street, Olodi, Apapa, Lagos",Added on 24 Mar 2020,4,4,"20,000,000"
Block of flats for sale,"  Taike Street , Off Love All Street., Ikosi, Ketu, Lagos",Added on 24 Mar 2020,4,4,"60,000,000"
5 bedroom detached duplex for sale,"  Ado, Ado, Ajah, Lagos",Added on 24 Mar 2020,5,6,"93,000,000"
?,"  Ado, Ado, Ajah, Lagos",?,5,6,"93,000,000"
5 bedroom detached duplex for sale,"  By Gaduwa Estate Gate, Gaduwa, Abuja",Added on 02 Nov 2019,5,5,"170,000,000"
3 bedroom block of flats for sale,"  Near Turkish Hospital, Karmo, Abuja",Added on 08 Dec 2019,3,3,"28,000,000"
Detached duplex for sale,"  Lekki Expressway, Lekki, Lagos",Added on 24 Mar 2020,3,3,"20,000,000"
5 bedroom detached duplex for sale,"  Jakande, Lekki, Lagos",Added on 22 Feb 2020,5,6,"190,000,000"
2 bedroom block of flats for sale,"  Shomoye Street, Omotoye Estate., Mulero, Agege, Lagos",Added on 10 Feb 2020,2,2,"100,000,000"
4 bedroom terraced duplex for sale,"  Wuse 2, Abuja",Added on 24 Mar 2020,4,2,"200,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Alternative Road, Lekki, Lagos",Added on 24 Mar 2020,4,4,"60,000,000"
10 bedroom detached bungalow for sale,"  Marine Beach, Apapa Wharf, Apapa, Lagos",Added on 23 Mar 2020,10,4,"35,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative Road, Lekki, Lagos",Added on 23 Mar 2020,5,5,"70,000,000"
Block of flats for sale,"  Alakuko, Agege, Lagos",Added on 23 Mar 2020,5,5,"25,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 23 Mar 2020,5,5,"72,000,000"
?,,?,,,
10 bedroom house for sale,"  Guzape District, Abuja",Added on 27 Aug 2020,10,,"350,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 22 Oct 2019,4,4,"75,000,000"
4 bedroom house for sale,"  Agungi, Lekki, Lagos",Added on 23 Mar 2020,4,5,"70,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 23 Mar 2020,4,4,"80,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 23 Mar 2020,4,4,"65,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron By Conservation Center, Lekki, Lagos",Added on 23 Mar 2020,4,4,"48,000,000"
5 bedroom detached duplex for sale,"  Orchid Hotel Road, Lafiaji, Lekki, Lagos",Added on 06 Feb 2020,5,5,"75,000,000"
3 bedroom block of flats for sale,"  101 Close Banana Island Opposite Ocean Parade, Banana Island, Ikoyi, Lagos",Added on 23 Mar 2020,3,3,"79,990,000"
2 bedroom block of flats for sale,"  Spar Road, Opposite Nicon Town, Ikate Elegushi, Lekki, Lagos",Added on 23 Mar 2020,2,2,"50,000,000"
2 bedroom detached bungalow for sale,"  Sango Ota, Ogun",Added on 23 Mar 2020,2,2,"6,000,000"
?,"  Sango Ota, Ogun",?,2,2,"6,000,000"
4 bedroom terraced duplex for sale,"  Victoria Island Extension, Victoria Island (VI), Lagos",Added on 23 Mar 2020,4,4,"160,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 14 Feb 2020,4,4,"130,000,000"
Detached bungalow for sale,"  Obagie Community, Benin, Oredo, Edo",Added on 23 Mar 2020,4,4,"13,000,000"
4 bedroom semi-detached duplex for sale,"  Daniel Garden Estate, Before Chevron, Osapa, Lekki, Lagos",Added on 17 Mar 2020,4,6,"56,000,000"
6 bedroom detached duplex for sale,"  Maitama District, Abuja",Added on 11 Jan 2020,6,6,"750,000,000"
5 bedroom detached duplex for sale,"  Zone 7, Wuse, Abuja",Added on 18 Mar 2020,5,5,"200,000,000"
5 bedroom detached duplex for sale,"  Karsana, Abuja",Added on 16 Jan 2020,5,5,"120,000,000"
3 bedroom detached bungalow for sale,"  Badore, Ajah, Lagos",Added on 22 Mar 2020,3,3,"25,000,000"
4 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 10 Dec 2019,4,5,"120,000,000"
6 bedroom detached duplex for sale,"  Victory Park Estate, Osapa, Lekki, Lagos",Added on 21 Dec 2019,6,7,"198,000,000"
5 bedroom detached duplex for sale,"  Victory Park Near Pinnock Beach Estate, Osapa, Lekki, Lagos",Added on 21 Dec 2019,5,6,"199,000,000"
?,,?,,,
4 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 20 Jul 2020,4,4,"120,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 18 Jan 2020,5,6,"190,000,000"
5 bedroom detached duplex for sale,"  Pinnock Beach Estate, Lekki, Lagos",Added on 28 Feb 2020,5,5,"250,000,000"
6 bedroom house for sale,"  Arcadia Grove Estate Adjacent Pinnock Beach, Osapa, Lekki, Lagos",Added on 21 Feb 2020,6,7,"145,000,000"
3 bedroom detached bungalow for sale,"  Thomas Estate, Ajiwe, Ajah, Lagos",Added on 22 Mar 2020,3,3,"30,000,000"
3 bedroom block of flats for sale,"  Ago Palace, Isolo, Lagos",Added on 22 Mar 2020,3,4,"33,000,000"
4 bedroom block of flats for sale,"  Ago Palace, Isolo, Lagos",Added on 22 Mar 2020,4,4,"34,000,000"
4 bedroom semi-detached duplex for sale,"  Estate, Ikota, Lekki, Lagos",Added on 25 Feb 2020,4,5,"38,000,000"
5 bedroom detached duplex for sale,"  Oral Estate, Ikota, Lekki, Lagos",Added on 25 Feb 2020,5,6,"75,000,000"
6 bedroom detached duplex for sale,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",Added on 25 Feb 2020,6,7,"240,000,000"
?,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",?,6,7,"240,000,000"
4 bedroom semi-detached duplex for sale,"  Off Chevron Axis, Ikota, Lekki, Lagos",Added on 25 Feb 2020,4,4,"35,000,000"
4 bedroom detached duplex for sale,"  Chevron, Nicon Town, Lekki, Lagos",Added on 25 Feb 2020,4,5,"55,000,000"
5 bedroom detached duplex for sale,"  Estate, Osapa, Lekki, Lagos",Added on 25 Feb 2020,5,6,"285,000,000"
Block of flats for sale,"  Ajani Akingbogun Street, Akowonjo, Alimosho, Lagos",Added on 06 Aug 2019,5,2,"45,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 25 Feb 2020,4,5,"85,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Estate Axis, Lekki Phase 2, Lekki, Lagos",Added on 25 Feb 2020,4,6,"65,000,000"
4 bedroom semi-detached duplex for sale,"  Off Chevron Toll, Orchid Road, Lafiaji, Lekki, Lagos",Added on 26 Feb 2020,4,5,"50,000,000"
5 bedroom detached duplex for sale,"  Lekki County Megamond Estate, Ikota, Lekki, Lagos",Added on 26 Feb 2020,5,6,"100,000,000"
5 bedroom detached duplex for sale,"  Megamond, VGC, Lekki, Lagos",Added on 26 Feb 2020,5,6,"120,000,000"
5 bedroom detached duplex for sale,"  Lekki County Homes, Ikota, Lekki, Lagos",Added on 26 Feb 2020,5,6,"80,000,000"
2 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 26 Feb 2020,2,3,"36,000,000"
?,,?,,,
3 bedroom semi-detached duplex for sale,"  Richland Gardens., Bogije, Ibeju Lekki, Lagos",Added on 12 Aug 2020,3,4,"26,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Toll Orchid Road, Ikota, Lekki, Lagos",Added on 26 Feb 2020,4,5,"52,000,000"
4 bedroom detached duplex for sale,"  Lekki County Megamound, Ikota, Lekki, Lagos",Added on 26 Feb 2020,4,5,"100,000,000"
3 bedroom block of flats for sale,"  Ikeja, Lagos",Added on 22 Mar 2020,3,5,"75,000,000"
4 bedroom semi-detached duplex for sale,"  2nd Toll Gate, Ikota, Lekki, Lagos",Added on 26 Feb 2020,4,5,"55,000,000"
5 bedroom detached duplex for sale,"  2nd Toll Gate Lekki County, Ikota, Lekki, Lagos",Added on 26 Feb 2020,5,6,"115,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 26 Feb 2020,5,6,"250,000,000"
4 bedroom semi-detached duplex for sale,"  Agungi, Lekki, Lagos",Added on 26 Feb 2020,4,5,"65,000,000"
4 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 26 Feb 2020,4,5,"75,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 26 Feb 2020,5,6,"85,000,000"
?,"  Osapa, Lekki, Lagos",?,5,6,"85,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 26 Feb 2020,5,6,"70,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 26 Feb 2020,4,5,"46,000,000"
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",Added on 26 Feb 2020,4,4,"35,000,000"
5 bedroom detached duplex for sale,"  Villa Estate, Ikota, Lekki, Lagos",Added on 27 Feb 2020,5,6,"62,000,000"
4 bedroom detached duplex for sale,"  G.r.a Estate, Ikota, Lekki, Lagos",Added on 27 Feb 2020,4,5,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Chevyview Estate, Nicon Town, Lekki, Lagos",Added on 27 Feb 2020,4,5,"54,000,000"
4 bedroom detached duplex for sale,"  Chevron, Lekki Phase 2, Lekki, Lagos",Added on 27 Feb 2020,4,5,"50,000,000"
4 bedroom detached duplex for sale,"  Ajah, Lagos",Added on 01 Mar 2020,4,5,"55,000,000"
4 bedroom detached duplex for sale,"  Chevron, Nicon Town, Lekki, Lagos",Added on 01 Mar 2020,4,5,"65,000,000"
5 bedroom detached duplex for sale,"  5th Roundabout, Ikota, Lekki, Lagos",Added on 05 Mar 2020,5,6,"75,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki 2nd Toll, VGC, Lekki, Lagos",Added on 06 Mar 2020,4,5,"55,000,000"
?,,?,,,
4 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 20 Jul 2020,4,4,"120,000,000"
3 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 06 Mar 2020,3,4,"100,000,000"
4 bedroom detached duplex for sale,"  2nd Lekki Tollgate, Ikota, Lekki, Lagos",Added on 06 Mar 2020,4,5,"57,000,000"
4 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 07 Mar 2020,4,5,"125,000,000"
4 bedroom terraced duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 07 Mar 2020,4,5,"115,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 12 Mar 2020,5,6,"80,000,000"
Detached duplex for sale,"  Chevy View Estate, Lekki, Lagos",Added on 18 Sep 2018,5,6,"58,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 20 Mar 2020,4,5,"55,000,000"
3 bedroom semi-detached bungalow for sale,"  Sparklight Lakeshore Estate, Opic Isheri, Lagos _ Ibadan Express-way, Ogudu, Lagos",Added on 21 Mar 2020,3,2,"20,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Drive, Lekki, Lagos",Added on 21 Mar 2020,4,4,"55,000,000"
?,"  Chevron Drive, Lekki, Lagos",?,4,4,"55,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 21 Mar 2020,5,5,"260,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 21 Mar 2020,4,4,"80,000,000"
4 bedroom semi-detached duplex for sale,"  Orchid Road, Lafiaji, Lekki, Lagos",Added on 20 Mar 2020,4,4,"45,000,000"
5 bedroom detached duplex for sale,"  Lekky County Homes Estates, Ikota, Lekki, Lagos",Added on 21 Mar 2020,5,5,"120,000,000"
5 bedroom detached duplex for sale,"  Off Akerele, Ogunlana, Surulere, Lagos",Added on 21 Mar 2020,5,5,"60,000,000"
5 bedroom detached duplex for sale,"  Ikeja GRA, Ikeja, Lagos",Added on 21 Mar 2020,5,7,"170,000,000"
5 bedroom detached duplex for sale,"  Opposite Victory Park Estate, Osapa, Lekki, Lagos",Added on 21 Mar 2020,5,5,"97,000,000"
4 bedroom semi-detached duplex for sale,"  Carlton Gate Estate Chevron Drive, Lekki, Lagos",Added on 21 Mar 2020,4,5,"170,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki Gardens Phase 2 By Abraham Adesanya Roundabout, Ajah, Lagos",Added on 21 Mar 2020,4,4,"30,000,000"
4 bedroom house for sale,"  Ajah-addo (rosery Villa Estate), Lekki, Lagos",Added on 21 Mar 2020,4,4,"33,000,000"
5 bedroom terraced duplex for sale,"  Agungi, Lekki, Lagos",Added on 21 Mar 2020,5,4,"65,000,000"
?,,?,,,
5 bedroom semi-detached duplex for sale,"  Onikoyi, Banana Island, Ikoyi, Lagos",Added on 26 Jul 2020,5,,"300,000,000"
4 bedroom detached duplex for sale,"  Idado, Lekki, Lagos",Added on 21 Mar 2020,4,5,"70,000,000"
4 bedroom terraced duplex for sale,"  Oniru, Victoria Island (VI), Lagos",Added on 21 Mar 2020,4,5,"90,000,000"
5 bedroom detached duplex for sale,"  Oniru, Victoria Island (VI), Lagos",Added on 21 Mar 2020,5,6,"170,000,000"
5 bedroom detached duplex for sale,"  Oniru, Victoria Island (VI), Lagos",Added on 21 Mar 2020,5,6,"200,000,000"
5 bedroom semi-detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 20 Mar 2020,5,5,"450,000,000"
6 bedroom block of flats for sale,"  Behind Ara Hall, Off Lagos/ibadan Express Road, Asese, Ibafo, Ogun",Added on 20 Mar 2020,6,4,"4,000,000"
5 bedroom block of flats for sale,"  Ireakari Area Off Akala Express, Ibadan, Oyo",Added on 20 Mar 2020,5,4,"4,000,000"
4 bedroom detached duplex for sale,"  5 Street Estate, Osapa London, Osapa, Lekki, Lagos",Added on 20 Mar 2020,4,5,"95,000,000"
4 bedroom house for sale,"  Guzape, Guzape District, Abuja",Added on 20 Mar 2020,4,4,"55,000,000"
?,"  Guzape, Guzape District, Abuja",?,4,4,"55,000,000"
5 bedroom detached duplex for sale,"  Independence Layout Enugu, Independence Layout, Enugu, Enugu",Added on 20 Mar 2020,5,5,"115,000,000"
